Unit Weight (kN/m³),Cohesion (kPa),Internal Friction Angle (°),Slope Angle (°),Slope Height (m),Pore Water Pressure Ratio,Reinforcement Type,Reinforcement Numeric,Factor of Safety (FS)
18.993325801992228,42.401253399592214,23.47585397045944,52.04241647945926,13.77127524849137,0.14154887553145856,Soil Nailing,1,3.0
19.09672869292519,20.691405291273647,24.571856202949277,43.84181487775139,21.920352850846605,0.6673414253958895,Soil Nailing,1,2.1161135410835485
24.782206685265585,23.006729925763032,40.08443928594803,54.00801791978188,27.350949695455412,0.6365432290985148,Drainage,3,2.7784691750274946
16.808919013788984,45.232457571596505,30.98729666195348,54.36366608212794,21.195540036592245,0.760074801034662,Soil Nailing,1,3.0
22.99157971104782,27.34807163284271,23.677149806759672,30.40820004498589,34.56699233327154,0.6957796528720664,Retaining Wall,0,2.872073663290368
18.341927141731098,29.49142592078883,22.50742417319723,16.871706687590656,47.11630118397973,0.2171290353153965,Retaining Wall,0,3.0
22.308703457761602,48.042415614969435,27.448511468225977,41.514182791109405,20.666720644113354,0.2912126542453216,Geosynthetics,2,3.0
19.20011004295663,44.90268724152451,39.950387967611306,53.68730492042552,21.00827812264186,0.16523221566810598,Geosynthetics,2,3.0
20.7835976311654,12.626001899979778,29.11149619849109,13.747667209738037,38.223611177101944,0.9211439990616742,Drainage,3,1.6349347249861301
23.326117733261313,26.294676346314727,23.997434007348453,37.896163654233206,28.876591918448813,0.5218234651189846,Geosynthetics,2,2.7895087324412633
23.04165564983884,48.708330234284546,30.102904538654,15.749976332991196,24.29777478293335,0.9761611520809252,Soil Nailing,1,3.0
23.664231835397004,21.756483420287122,33.88278893217644,11.349799587760097,41.621368480542614,0.4493218514328423,Drainage,3,2.9669157181739045
15.59617325344659,21.720789883229003,20.739604590950346,43.981767697041676,45.0966230236135,0.5527231712427954,Geosynthetics,2,2.147219878762764
21.92050553039745,13.776360430511946,35.691045036004326,44.092480593608194,31.576397272123263,0.7892939219964747,Geosynthetics,2,1.7317657773170199
16.399873767217628,10.144540135360636,29.877518825369734,40.0329022498181,13.329647273997773,0.7972236598219671,Geosynthetics,2,1.2114304553058899
19.15818568018411,38.31371558401918,20.24314687827986,52.96114019508986,25.982865005089003,0.2311495922989334,Geosynthetics,2,3.0
20.485884150546884,39.651371091568244,36.847234973659525,14.04382198967392,27.69667979666604,0.2882828661297713,Geosynthetics,2,3.0
19.027394847468308,48.605583357635,37.809690889066204,15.263013084937967,24.449331069988673,0.09780683754753894,Retaining Wall,0,3.0
20.196116758030076,39.80381949074133,35.72099471396707,53.22677189897236,16.809434548942296,0.8054645015753154,Drainage,3,3.0
24.96526308798619,15.950862231511941,28.548255439960556,35.16383599431315,26.25448134757345,0.7938615216933422,Retaining Wall,0,1.7981256170267432
16.352173137128545,6.805246022983195,33.24012135164903,23.652640441911863,25.094576844396034,0.08125880815860365,Drainage,3,1.5113728388548668
21.754560453364256,49.34468229663471,29.678942653335884,46.907848899264366,14.42720857783724,0.2574325906850736,Soil Nailing,1,3.0
18.96000966385615,20.32028129946226,37.51554325399236,54.7201861302201,45.65437935512293,0.4498670100961716,Soil Nailing,1,2.5104108720623515
16.330097989073288,19.038719409458935,34.58950465584222,44.48016431014811,44.84034278813606,0.5417789435829136,Soil Nailing,1,2.3411643145810297
16.587367633743096,45.76798443872221,22.044977845686244,49.59662983392246,39.182739280276536,0.5225442190636438,Drainage,3,3.0
24.49273106245617,31.329495434524375,36.077338955474936,24.124862009759624,23.042595992552663,0.9830752876941358,Retaining Wall,0,3.0
23.79601496711762,14.669202823211055,37.180960358445034,24.438767970527124,21.665385855146102,0.7641254498058956,Retaining Wall,0,2.0798352229943875
24.070419604150217,45.00933092223078,29.267554515367486,53.20619401773162,37.240941982818406,0.1131878222218562,Geosynthetics,2,3.0
24.915327758273865,49.70123847746345,41.89464452399261,40.74314243276076,32.3653655751381,0.2935023779410909,Drainage,3,3.0
17.08315390008518,8.900535251787382,41.07535887112407,21.70813758368682,32.026924577604106,0.3454272366468094,Soil Nailing,1,1.8694371600559339
18.554393373640618,43.80132327361193,24.379163097493446,36.20809077311061,10.585018737268548,0.31514806745077173,Drainage,3,3.0
21.692190299248665,22.57320639579773,42.60665771214671,44.293023573612466,32.82277011329518,0.7859456564753263,Geosynthetics,2,2.841639499344209
19.838025398606472,28.583260092801698,31.02180928737694,20.927454062539397,45.58383550055146,0.36056126538904687,Retaining Wall,0,3.0
19.183895333783333,46.166718909424134,38.09374131585733,42.745320410386796,8.861741180169503,0.49242671908850977,Geosynthetics,2,3.0
18.57811249335593,48.80206380988027,40.3524251741809,12.107242490888389,20.26270845818543,0.5334541678426853,Geosynthetics,2,3.0
20.93780631943452,16.797375968395972,32.62781052674225,25.18458115020806,27.905643115118256,0.2704236732883081,Geosynthetics,2,2.3802736329181045
20.75593428640082,14.578284693196121,29.977548484270393,43.69859058630574,35.870427267416915,0.3226957967803069,Geosynthetics,2,1.8587462812087479
16.6145783406424,8.623245136618033,42.88628421537746,17.467453274495078,9.033571830031303,0.7799975688207331,Retaining Wall,0,1.7271940036857345
19.71739837518439,30.28090336979621,25.77133882338558,21.109951532124946,44.27627869799799,0.8666829639064455,Retaining Wall,0,3.0
20.5347177620985,5.612197795280072,26.424251942978614,53.95466451791947,6.824552918366816,0.03708010270671114,Retaining Wall,0,0.883941481094744
20.702869387313903,23.535423392447147,29.040507850335928,43.71605497158042,43.59603500632591,0.60515456037533,Retaining Wall,0,2.5818214376857767
17.101071929123517,8.302280749340385,41.48664444926414,34.945935512833685,6.244329013936482,0.6334355117742867,Soil Nailing,1,1.546939112227363
22.422713922522867,23.23516023182003,43.4697066053269,20.544669606372615,11.908548694731007,0.7373092015475299,Drainage,3,3.0
15.251990948210697,6.796948516952417,25.501692868871547,27.070482829112905,41.01457222191531,0.6938467732119267,Soil Nailing,1,0.9121230657605341
18.548318555431628,42.5847767273946,41.596753690781135,38.71652491436796,43.70739967417003,0.8774244911633217,Geosynthetics,2,3.0
22.802126485356336,14.438254727235464,26.455073986714233,17.76562969523342,49.20196231788015,0.07847231225161566,Geosynthetics,2,2.1087688192025458
20.638929210554025,19.77389196610604,44.266031168747205,34.087203994909444,10.207167275465384,0.38837223852970215,Geosynthetics,2,2.9178654096882317
17.6116243251086,44.152159847287635,34.93519729953955,30.44871970690112,28.690300224078424,0.7820894481401731,Geosynthetics,2,3.0
21.949531193430477,38.58197275994923,20.17716168618456,33.83436707138091,8.472012194286075,0.8465800119277591,Soil Nailing,1,3.0
20.673909441560735,14.856726273892631,20.853247601779447,15.278041064014971,12.038343168373231,0.2647684382806582,Retaining Wall,0,1.8956162510014325
22.96243609456387,8.235473839587321,23.687113270117713,15.324854352251428,12.852223605786348,0.585284044040142,Geosynthetics,2,1.1672272607534042
22.350251861898233,37.20531995849028,24.68932894546892,58.205547637316066,7.852471315658844,0.1807650154843048,Soil Nailing,1,3.0
21.101079220362347,22.58161478096492,39.190478070664916,58.96838668623843,45.18409126677517,0.8508943498492497,Soil Nailing,1,2.549379705331647
19.88177675310814,39.47359996031995,25.569146910423747,31.308232895590912,10.685998310646193,0.7304301490510385,Geosynthetics,2,3.0
16.331821256675234,25.03826475688447,44.2285405012465,49.44977268254187,33.32033793555457,0.22206507899913808,Geosynthetics,2,3.0
17.613330178853836,20.570108583752436,35.90280143007346,42.78957134615384,33.15861790534136,0.6237731528155892,Soil Nailing,1,2.513988616175026
19.190994729170853,25.30424336955784,37.31293773133794,15.845842730919449,13.93903424147955,0.5093203759985385,Drainage,3,3.0
20.992992870063887,38.68515435518045,25.445412982130186,24.83393286673489,49.92850675561015,0.25882673121629507,Soil Nailing,1,3.0
20.13707855215305,45.59991289431684,42.31765785237712,25.682570432226022,20.631549793814884,0.8931226014794093,Drainage,3,3.0
17.881845259595295,7.239523846485899,36.695364320498285,39.788721742961194,45.729246693352756,0.14783929769483395,Geosynthetics,2,1.475324329054837
15.064643577897105,28.58501935521298,41.6101406085466,38.9988356157235,47.67281295141853,0.4674598026486827,Retaining Wall,0,3.0
19.962392219008137,6.477594308774492,43.912027430780675,56.17543468513778,47.70449664348634,0.5827982846510048,Retaining Wall,0,1.2583401893932578
17.856259885622432,26.07842952609614,23.14102442773991,49.501815698813694,38.87769144207753,0.823545646327056,Drainage,3,2.4724194533826127
22.34608300710535,44.83772730936052,22.41468075672364,52.842383230148684,16.421225239039238,0.15017991236758355,Geosynthetics,2,3.0
15.239462652704836,21.271561988913934,40.085195664740894,54.561430680550465,10.42949083146161,0.6091746081984598,Geosynthetics,2,2.613127776811355
20.84827811305791,46.96026894862894,41.65315147735426,50.06383362774902,30.64482397193998,0.006559743894852255,Drainage,3,3.0
24.414742375060655,33.37738122427743,34.59403552194964,26.644063052855383,21.20176089936547,0.8225813142344313,Retaining Wall,0,3.0
16.744092671114995,47.03699047068529,29.150013693763015,20.750648566725,42.396755531865104,0.23473244914228142,Soil Nailing,1,3.0
19.716494907505954,39.07249814356339,36.315740901880595,38.588366901052346,38.52455236775382,0.7209153139510438,Drainage,3,3.0
15.914219918171382,9.654582499194303,27.641601814811434,44.47841582266594,17.441073327803522,0.6018777892948117,Geosynthetics,2,1.1411219242057462
21.25681912261353,15.401811540320468,25.959642303836702,29.32839844815829,5.765685516037796,0.05012738295770758,Geosynthetics,2,2.0871548881994997
20.505316805962256,22.737670456257778,32.20363023818164,52.41693249822551,15.679209152791037,0.1832300160713881,Retaining Wall,0,2.7314370538805504
19.073655242128325,12.65480969054342,25.403845690159493,58.02832964089917,30.52020129090199,0.267740695887719,Drainage,3,1.3981221810401405
20.213770214737412,27.271022214949724,32.092590207879326,38.469786306867604,8.554886249566735,0.886727687989377,Drainage,3,2.9687935213609187
23.965746584690102,26.211567006567076,43.9151626365893,32.829603110810915,34.62226698724767,0.4808033886726205,Drainage,3,3.0
16.96294302311067,48.03166391123216,40.99460089043476,52.144355847125894,35.22633281475349,0.9135032181053065,Geosynthetics,2,3.0
15.225645117053473,24.517754730318998,43.54077298750056,11.213477349469333,12.622726506194557,0.04744990054147413,Soil Nailing,1,3.0
23.616648846991012,40.3532061929599,40.15822437118396,16.450630791712403,31.834320533844387,0.006563873716117552,Drainage,3,3.0
20.771170823879064,47.385974518316594,28.86877339865692,52.282882950313386,32.313714258255516,0.9482466207053251,Soil Nailing,1,3.0
23.906584554618426,44.46449739382935,40.30113096378898,46.60142928239962,26.50901658593243,0.7239169067007852,Geosynthetics,2,3.0
20.969452234131726,14.390043103021632,43.072893588830354,30.8068349102163,47.896061338799335,0.7833167982136529,Soil Nailing,1,2.1750406817208523
23.101610899597027,27.321345241409492,43.67589469592636,54.44259288622025,9.867343113432481,0.9158056141016784,Soil Nailing,1,3.0
19.29673363355148,20.648290203316655,37.079946267124924,27.572914382269357,23.298155091631397,0.9845386922984959,Soil Nailing,1,2.5328287392638886
22.49859931288269,22.993641281174696,25.284166095377827,41.69226789334587,44.73143475139224,0.0977121679119698,Geosynthetics,2,2.67639090174062
24.13041466889856,21.236307181058805,20.99322883411727,41.7167235162958,22.384130785682423,0.158291344122106,Geosynthetics,2,2.327092105352445
20.721229637222063,42.186164457875186,23.680005704003893,19.21659463071181,24.10878240524007,0.18857344895381145,Geosynthetics,2,3.0
16.807851505623795,25.346257480510136,44.13867294734864,24.2425868082029,35.07232461966287,0.8184176587855336,Soil Nailing,1,3.0
17.68797615030198,28.56624495101097,31.552420604819236,55.800346134804286,34.95035973108118,0.35554991319924756,Retaining Wall,0,3.0
16.986445768974058,49.21013106711836,41.37465037080143,19.170742689670853,6.0305881297444435,0.5932714472329357,Retaining Wall,0,3.0
17.46857027595733,7.69906724861824,31.626103838957278,18.678731092381227,25.50638417508292,0.8552219120014807,Retaining Wall,0,1.2097119192358474
18.064154493510365,26.958093790583696,36.52043958649598,33.9807736866937,20.008033011428424,0.6831598397545032,Soil Nailing,1,3.0
20.551337867531885,39.832776812575226,20.60351942805834,14.609868411892048,33.24628612160538,0.06541539397349905,Retaining Wall,0,3.0
20.879916294638328,11.802288118470194,26.24662356798417,54.73130944921867,30.006604206287218,0.4456738567248234,Geosynthetics,2,1.28496624125856
19.26499747241861,32.51892175766483,30.906732001064732,15.007456915623553,34.2887732201164,0.06750005160728823,Soil Nailing,1,3.0
21.154207798208354,15.775915079051005,35.76577617885408,40.82787384203972,34.41953239277018,0.4788435446855591,Drainage,3,2.1220835364370596
15.815749256113659,44.03318509510554,24.288029701329464,26.989092822265906,16.469233758843515,0.2193027153930006,Retaining Wall,0,3.0
15.877882370581599,19.719484943003568,39.11378660676225,50.213644273551694,16.09091440561332,0.0013081995250968648,Soil Nailing,1,2.7729508386943666
16.718294603576584,19.80782676054093,29.110117653405933,39.49053728837693,21.662707776041895,0.813151791792045,Drainage,3,2.1496386623878325
20.18077498040345,31.91872453330521,40.435881730847115,29.415307053971908,15.88813072415123,0.9693828444028596,Soil Nailing,1,3.0
17.139946786983135,13.260330865395892,22.449227259876682,59.193649227240535,35.72636350184001,0.9641326817709155,Drainage,3,1.0003378287109486
17.832844034925774,17.819988750637748,36.9939146920593,13.311549423276533,32.12896888510066,0.29918519376332375,Geosynthetics,2,2.732421273684657
19.003128361729942,23.748433255373516,27.333208330162755,38.88931516153384,14.737415298892255,0.8287736100628432,Soil Nailing,1,2.48267031322935
23.118661240103798,20.913703841304965,39.88457935306545,59.47841557720224,44.7847163959861,0.6787769014149175,Geosynthetics,2,2.48668375608653
15.138621359128601,28.61947481025121,30.054260676060267,44.547632160650856,25.729817678201076,0.8000763902993364,Geosynthetics,2,3.0
21.493788202366225,31.983806483103482,36.63374080658916,46.98848158210965,10.717395048124985,0.8462380482625269,Drainage,3,3.0
21.688765310406854,30.500035418757406,43.357631715911836,11.604557228974295,14.583451464121193,0.9802787390513322,Retaining Wall,0,3.0
22.986557803566363,34.43757403963696,20.51566580034411,11.06815815484812,29.29327534086554,0.1517296376670445,Drainage,3,3.0
24.327529390603132,18.84872824735191,20.27791955835934,11.805505599109642,20.22908074050177,0.7697460239843019,Retaining Wall,0,2.0578754086972553
15.201378489492898,10.689180221976262,39.256981304417835,59.5861951088116,43.304987146751074,0.7341536040820043,Drainage,3,1.414545312549103
16.53783705513216,39.23633936439847,36.159826287701954,58.97598803704257,27.263093333097657,0.2877358376885174,Soil Nailing,1,3.0
23.861712940559933,43.28511721838069,27.324493012610816,26.725446288213092,46.188266019548166,0.3925875558034485,Retaining Wall,0,3.0
19.585185621870153,16.565280450009453,32.35991756935656,24.549090813291443,9.582191642225965,0.176758047674493,Soil Nailing,1,2.4013220320093365
20.645906389334634,23.31913802711089,21.04839163997172,17.297937275892213,35.08669098476412,0.913273193085767,Drainage,3,2.403910888075007
